system_time,time,pos,curr,angular_pos,position(cm),angular_vel,linear_vel
1751365574.4927154,9269.0,-26444.0,521.39,339.02564102564105,35.502682107490806,1.4768170593798553,8.860902356279132
1751365574.5063267,9280.0,-26510.0,523.73,339.87179487179486,35.591291131053595,1.3425609630725057,8.055365778435034
1751365574.5101748,9290.0,-26575.0,523.73,340.70512820512823,35.678557593653316,1.454441043328674,8.726646259972044
1751365574.527245,9300.0,-26641.0,523.73,341.55128205128204,35.7671666172161,1.4768170593797563,8.860902356278537
1751365574.5397797,9312.0,-26707.0,523.73,342.3974358974359,35.85577564077889,1.230680882816546,7.3840852968992765
1751365574.5478163,9322.0,-26773.0,523.73,343.2435897435897,35.944384664341676,1.4768170593797563,8.860902356278537
1751365574.5606058,9332.0,-26839.0,523.73,344.0897435897436,36.032993687904465,1.4768170593798553,8.860902356279132
1751365574.5720239,9344.0,-26906.0,521.19,344.94871794871796,36.12294527243033,1.2493275628591973,7.4959653771551835
1751365574.5810645,9354.0,-26972.0,521.19,345.79487179487177,36.21155429599311,1.4768170593797563,8.860902356278537
1751365574.5929606,9364.0,-27039.0,521.19,346.65384615384613,36.301505880518974,1.4991930754310367,8.995158452586221
1751365574.6020494,9375.0,-27106.0,521.19,347.5128205128205,36.39145746504484,1.3629027958463973,8.177416775078385
1751365574.6142833,9385.0,-27172.0,521.19,348.35897435897436,36.48006648860763,1.4768170593798553,8.860902356279132
1751365574.61534,9396.0,-27240.0,521.19,349.2307692307692,36.571360634096564,1.3832446286201985,8.29946777172119
1751365574.6283872,9407.0,-27307.0,527.05,350.0897435897436,36.66131221862243,1.3629027958463973,8.177416775078385
1751365574.6446013,9417.0,-27374.0,527.05,350.94871794871796,36.751263803148284,1.4991930754310367,8.995158452586221
1751365574.652919,9427.0,-27441.0,527.05,351.8076923076923,36.84121538767415,1.4991930754310367,8.995158452586221
1751365574.6648753,9439.0,-27508.0,527.05,352.6666666666667,36.93116697220001,1.2493275628591973,7.4959653771551835
1751365574.675193,9449.0,-27575.0,527.05,353.52564102564105,37.021118556725874,1.4991930754310367,8.995158452586221
1751365574.6856728,9459.0,-27642.0,527.05,354.38461538461536,37.11107014125174,1.4991930754309375,8.995158452585624
1751365574.6979856,9470.0,-27709.0,520.02,355.2435897435897,37.20102172577759,1.3629027958463973,8.177416775078385
1751365574.708439,9481.0,-27776.0,520.02,356.1025641025641,37.29097331030346,1.3629027958463973,8.177416775078385
1751365574.7127955,9491.0,-27843.0,520.02,356.96153846153845,37.38092489482931,1.4991930754310367,8.995158452586221
1751365574.7291489,9502.0,-27910.0,520.02,357.8205128205128,37.470876479355184,1.3629027958463973,8.177416775078385
1751365574.7417216,9512.0,-27978.0,520.02,358.6923076923077,37.562170624844114,1.5215690914822182,9.129414548893308
1751365574.7467704,9523.0,-28045.0,520.02,359.55128205128204,37.65212220936998,1.3629027958463973,8.177416775078385
1751365574.7621834,9534.0,-28112.0,528.22,360.4102564102564,37.74207379389584,1.3629027958463973,8.177416775078385
1751365574.7685163,9544.0,-28180.0,528.22,361.28205128205127,37.83336793938477,1.5215690914822182,9.129414548893308
1751365574.780826,9554.0,-28248.0,528.22,362.15384615384613,37.9246620848737,1.5215690914822182,9.129414548893308
1751365574.7938833,9566.0,-28315.0,528.22,363.0128205128205,38.014613669399566,1.2493275628591973,7.4959653771551835
1751365574.7986794,9576.0,-28383.0,528.22,363.88461538461536,38.1059078148885,1.5215690914822182,9.129414548893308
1751365574.8091023,9586.0,-28450.0,528.22,364.7435897435897,38.19585939941436,1.4991930754310367,8.995158452586221
1751365574.8262372,9597.0,-28517.0,515.92,365.6025641025641,38.28581098394023,1.3629027958463973,8.177416775078385
1751365574.8313,9608.0,-28584.0,515.92,366.46153846153845,38.37576256846608,1.3629027958463973,8.177416775078385
1751365574.846597,9618.0,-28651.0,515.92,367.3205128205128,38.46571415299196,1.4991930754310367,8.995158452586221
1751365574.846597,9629.0,-28718.0,515.92,368.1794871794872,38.555665737517806,1.3629027958463973,8.177416775078385
1751365574.8676562,9639.0,-28785.0,515.92,369.03846153846155,38.64561732204368,1.4991930754310367,8.995158452586221
1751365574.8764648,9650.0,-28852.0,515.92,369.8974358974359,38.73556890656953,1.3629027958463973,8.177416775078385
1751365574.8768394,9661.0,-28919.0,527.05,370.7564102564103,38.8255204910954,1.3629027958463973,8.177416775078385
1751365574.8986008,9671.0,-28986.0,527.05,371.61538461538464,38.91547207562125,1.4991930754310367,8.995158452586221
1751365574.9100778,9681.0,-29053.0,527.05,372.47435897435895,39.005423660147116,1.4991930754309375,8.995158452585624
1751365574.9100778,9693.0,-29120.0,527.05,373.3333333333333,39.09537524467298,1.2493275628591973,7.4959653771551835
1751365574.9304047,9703.0,-29186.0,527.05,374.1794871794872,39.18398426823577,1.4768170593798553,8.860902356279132
1751365574.941668,9713.0,-29252.0,527.05,375.02564102564105,39.27259329179856,1.4768170593798553,8.860902356279132
1751365574.9507945,9724.0,-29319.0,515.63,375.88461538461536,39.36254487632442,1.362902795846307,8.177416775077841
1751365574.9618268,9735.0,-29385.0,515.63,376.7307692307692,39.4511538998872,1.3425609630725959,8.055365778435576
1751365574.9701178,9745.0,-29451.0,515.63,377.5769230769231,39.53976292345,1.4768170593798553,8.860902356279132
1751365574.9824517,9756.0,-29516.0,515.63,378.4102564102564,39.62702938604972,1.3222191302987045,7.933314781792227
1751365574.9949234,9766.0,-29582.0,515.63,379.2564102564103,39.71563840961251,1.4768170593798553,8.860902356279132
1751365575.0023167,9777.0,-29648.0,515.63,380.1025641025641,39.8042474331753,1.3425609630725057,8.055365778435034
1751365575.0154777,9788.0,-29713.0,531.35,380.93589743589746,39.89151389577501,1.3222191302987947,7.9333147817927685
1751365575.0260766,9798.0,-29779.0,531.35,381.78205128205127,39.980122919337795,1.4768170593797563,8.860902356278537
1751365575.0260766,9808.0,-29845.0,531.35,382.62820512820514,40.06873194290059,1.4768170593798553,8.860902356279132
1751365575.0481117,9820.0,-29911.0,531.35,383.47435897435895,40.15734096646337,1.2306808828164635,7.384085296898781
1751365575.0523164,9830.0,-29976.0,531.35,384.3076923076923,40.24460742906309,1.454441043328674,8.726646259972044
1751365575.0649447,9840.0,-30042.0,531.35,385.15384615384613,40.33321645262588,1.4768170593797563,8.860902356278537
1751365575.080796,9851.0,-30106.0,525.49,385.97435897435895,40.419140354262524,1.301877297524903,7.811263785149419
1751365575.080796,9862.0,-30170.0,525.49,386.79487179487177,40.505064255899164,1.301877297524903,7.811263785149419
1751365575.0980022,9872.0,-30234.0,525.49,387.61538461538464,40.59098815753581,1.4320650272774926,8.592390163664955
1751365575.1095521,9883.0,-30296.0,525.49,388.4102564102564,40.67422693724632,1.2611936319772106,7.567161791863263
1751365575.1164176,9893.0,-30359.0,525.49,389.21794871794873,40.75880827791988,1.4096890112262122,8.458134067357273
1751365575.130488,9904.0,-30421.0,525.49,390.0128205128205,40.84204705763038,1.2611936319772106,7.567161791863263
1751365575.141681,9915.0,-30483.0,540.33,390.8076923076923,40.92528583734088,1.261193631977301,7.567161791863805
1751365575.1531649,9925.0,-30545.0,540.33,391.6025641025641,41.008524617051386,1.3873129951749317,8.32387797104959
1751365575.1628191,9935.0,-30607.0,540.33,392.3974358974359,41.09176339676188,1.3873129951750307,8.323877971050184
1751365575.1751313,9947.0,-30668.0,540.33,393.1794871794872,41.1736596155093,1.1374474826031251,6.82468489561875
1751365575.1826463,9957.0,-30728.0,540.33,393.94871794871796,41.25421327329366,1.3425609630725688,8.055365778435412
1751365575.1926472,9967.0,-30787.0,540.33,394.70512820512823,41.33342437011495,1.3201849470213873,7.921109682128324
1751365575.2073147,9978.0,-30846.0,549.41,395.46153846153845,41.412635466936216,1.2001681336557166,7.2010088019343
1751365575.2090802,9989.0,-30904.0,549.41,396.20512820512823,41.49050400279444,1.1798263008820056,7.078957805292033
1751365575.2287452,9999.0,-30962.0,549.41,396.94871794871796,41.56837253865264,1.2978089309701069,7.786853585820641
1751365575.23103,10010.0,-31020.0,549.41,397.6923076923077,41.64624107451085,1.1798263008819154,7.078957805291493
1751365575.2465377,10020.0,-31078.0,549.41,398.43589743589746,41.724109610369055,1.297808930970206,7.786853585821237
1751365575.2465377,10031.0,-31136.0,549.41,399.1794871794872,41.80197814622726,1.1798263008819154,7.078957805291493
1751365575.2649772,10042.0,-31194.0,562.89,399.9230769230769,41.87984668208547,1.1798263008819154,7.078957805291493
1751365575.276802,10052.0,-31252.0,562.89,400.6666666666667,41.95771521794369,1.297808930970206,7.786853585821237
1751365575.276802,10063.0,-31310.0,562.89,401.4102564102564,42.035583753801895,1.1798263008819154,7.078957805291493
1751365575.2990072,10074.0,-31368.0,562.89,402.15384615384613,42.113452289660096,1.1798263008819154,7.078957805291493
1751365575.3103662,10084.0,-31426.0,562.89,402.8974358974359,42.191320825518304,1.297808930970206,7.786853585821237
1751365575.3103662,10095.0,-31483.0,562.89,403.62820512820514,42.267846800413444,1.1594844681081142,6.956906808648686
1751365575.3327076,10105.0,-31540.0,564.94,404.35897435897436,42.344372775308585,1.2754329149189254,7.6525974895135525
1751365575.3438046,10117.0,-31597.0,564.94,405.0897435897436,42.42089875020371,1.0628607624324378,6.377164574594627
1751365575.3506737,10127.0,-31654.0,564.94,405.8205128205128,42.49742472509885,1.2754329149189254,7.6525974895135525
1751365575.359812,10137.0,-31710.0,564.94,406.53846153846155,42.57260813903092,1.253056898867744,7.518341393206464
1751365575.3761613,10148.0,-31766.0,564.94,407.2564102564103,42.647791552962985,1.1391426353343128,6.834855812005877
1751365575.3823323,10159.0,-31822.0,564.94,407.97435897435895,42.722974966895045,1.1391426353342227,6.834855812005336
1751365575.3974326,10169.0,-31878.0,571.0,408.6923076923077,42.798158380827104,1.253056898867744,7.518341393206464
1751365575.4085171,10180.0,-31934.0,571.0,409.4102564102564,42.87334179475917,1.1391426353343128,6.834855812005877
1751365575.4166396,10190.0,-31990.0,571.0,410.12820512820514,42.94852520869123,1.253056898867744,7.518341393206464
1751365575.427562,10202.0,-32046.0,571.0,410.84615384615387,43.0237086226233,1.0442140823897867,6.2652844943387205
1751365575.4416668,10212.0,-32102.0,571.0,411.56410256410254,43.098892036555355,1.253056898867645,7.518341393205869
1751365575.4484134,10222.0,-32158.0,571.0,412.28205128205127,43.17407545048742,1.253056898867744,7.518341393206464
1751365575.4608135,10233.0,-32214.0,571.0,413.0,43.24925886441949,1.1391426353343128,6.834855812005877
1751365575.4608135,10244.0,-32270.0,575.39,413.71794871794873,43.32444227835155,1.1391426353343128,6.834855812005877
1751365575.4817436,10254.0,-32325.0,575.39,414.4230769230769,43.39828313132054,1.2306808828164635,7.384085296898781
1751365575.493983,10265.0,-32380.0,575.39,415.12820512820514,43.47212398428954,1.1188008025605116,6.71280481536307
1751365575.4992282,10275.0,-32435.0,575.39,415.8333333333333,43.54596483725852,1.2306808828164635,7.384085296898781
1751365575.5152135,10287.0,-32489.0,575.39,416.52564102564105,43.61846312926444,1.0069207223044845,6.0415243338269065
1751365575.5152135,10297.0,-32544.0,575.39,417.2307692307692,43.692303982233426,1.2306808828164635,7.384085296898781
1751365575.5312715,10307.0,-32598.0,573.14,417.9230769230769,43.764802274239344,1.208304866765282,7.249829200591693
1751365575.5468712,10318.0,-32652.0,573.14,418.61538461538464,43.83730056624527,1.0984589697867104,6.590753818720263
1751365575.5468712,10329.0,-32706.0,573.14,419.3076923076923,43.909798858251186,1.09845896978662,6.590753818719721
1751365575.565467,10340.0,-32760.0,573.14,420.0,43.982297150257104,1.09845896978662,6.590753818719721
1751365575.5772507,10350.0,-32812.0,573.14,420.6666666666667,44.05211032033688,1.1635528346629194,6.981317007977516
1751365575.583149,10360.0,-32863.0,573.14,421.3205128205128,44.12058092945358,1.1411768186116389,6.847060911669834
1751365575.6002674,10372.0,-32912.0,465.92,421.94871794871796,44.186366416644134,0.9136873220910634,5.48212393254638
1751365575.6088343,10382.0,-32959.0,465.92,422.55128205128204,44.249466781908545,1.051672754406814,6.310036526440884
1751365575.6113305,10392.0,-33003.0,465.92,423.11538461538464,44.30853946428373,0.98454470625327,5.90726823751962
1751365575.6301491,10403.0,-33044.0,465.92,423.64102564102564,44.36358446376971,0.8340151437268433,5.00409086236106
1751365575.6415682,10414.0,-33083.0,465.92,424.14102564102564,44.41594434132954,0.7933314781792408,4.759988869075444
1751365575.6425695,10424.0,-33119.0,465.92,424.6025641025641,44.464276536000156,0.8055365778435214,4.833219467061128
1751365575.6623478,10435.0,-33152.0,224.12,425.02564102564105,44.50858104778155,0.6712804815363431,4.027682889218059
1751365575.6749024,10445.0,-33181.0,224.12,425.3974358974359,44.54751531571065,0.6489044654850534,3.8934267929103203
1751365575.6796737,10457.0,-33207.0,224.12,425.7307692307692,44.58242190075053,0.48481368110950845,2.9088820866570506
1751365575.6955638,10467.0,-33228.0,224.12,426.0,44.61061568097506,0.46989633707540407,2.8193780224524243
1751365575.7030776,10477.0,-33246.0,224.12,426.2307692307692,44.63478177831036,0.4027682889217607,2.416609733530564
1751365575.715647,10488.0,-33260.0,224.12,426.4102564102564,44.65357763179338,0.2847856588335782,1.7087139530014692
1751365575.7272696,10499.0,-33271.0,44.04,426.55128205128204,44.668345802387186,0.2237601605120843,1.342560963072506
1751365575.7361827,10509.0,-33277.0,44.04,426.62820512820514,44.676401168165626,0.13425609630728663,0.8055365778437198
1751365575.7440386,10519.0,-33281.0,44.04,426.6794871794872,44.68177141201791,0.0895040642048247,0.5370243852289481
1751365575.7440386,10530.0,-33281.0,44.04,426.6794871794872,44.68177141201791,0.0,0.0
1751365575.7683926,10541.0,-33280.0,44.04,426.6666666666667,44.680428851054835,-0.020341832773801246,-0.12205099664280747
1751365575.7779052,10551.0,-33280.0,44.04,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.7819574,10561.0,-33280.0,23.05,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.8013794,10572.0,-33280.0,23.05,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.8107157,10583.0,-33280.0,23.05,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.816029,10593.0,-33280.0,23.05,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.8283572,10603.0,-33280.0,23.05,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.8427536,10614.0,-33280.0,23.05,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.8505187,10625.0,-33280.0,21.19,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.859942,10635.0,-33280.0,21.19,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.875018,10646.0,-33280.0,21.19,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.8848863,10656.0,-33280.0,21.19,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.896145,10667.0,-33280.0,21.19,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.899591,10677.0,-33280.0,21.19,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9158063,10688.0,-33280.0,17.77,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9250295,10698.0,-33280.0,17.77,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.93699,10708.0,-33280.0,17.77,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9453478,10719.0,-33280.0,17.77,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9498177,10730.0,-33280.0,17.77,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9651012,10740.0,-33280.0,17.77,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9784033,10750.0,-33280.0,14.55,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.9811964,10761.0,-33280.0,14.55,426.6666666666667,44.680428851054835,0.0,0.0
1751365575.998235,10772.0,-33280.0,14.55,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.012125,10782.0,-33280.0,14.55,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.0141377,10792.0,-33280.0,14.55,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.0310593,10803.0,-33280.0,14.55,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.043009,10814.0,-33280.0,12.01,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.043009,10824.0,-33280.0,12.01,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.0639234,10834.0,-33280.0,12.01,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.0730052,10846.0,-33280.0,12.01,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.0770864,10856.0,-33280.0,12.01,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.0931323,10866.0,-33280.0,12.01,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.10492,10876.0,-33280.0,9.67,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.110192,10888.0,-33280.0,9.67,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.1262243,10898.0,-33280.0,9.67,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.1374266,10908.0,-33280.0,9.67,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.1464007,10918.0,-33280.0,9.67,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.1582744,10929.0,-33280.0,9.67,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.159327,10940.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.178732,10950.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.1867318,10960.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.1991332,10971.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2111263,10982.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2157922,10992.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2283194,11002.0,-33280.0,7.23,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2360072,11013.0,-33280.0,3.22,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2486098,11023.0,-33280.0,3.22,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2609658,11034.0,-33280.0,3.22,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2609658,11044.0,-33280.0,3.22,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2810743,11055.0,-33280.0,3.22,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.2930732,11065.0,-33280.0,3.22,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.298526,11076.0,-33280.0,1.95,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.314754,11086.0,-33280.0,1.95,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.3254175,11097.0,-33280.0,1.95,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.3318686,11107.0,-33280.0,1.95,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.347004,11117.0,-33280.0,1.95,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.350166,11128.0,-33280.0,1.95,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.364528,11139.0,-33280.0,1.76,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.375025,11149.0,-33280.0,1.76,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.37659,11159.0,-33280.0,1.76,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.3980541,11169.0,-33280.0,1.76,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4096484,11181.0,-33280.0,1.76,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4151695,11191.0,-33280.0,1.76,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4281647,11201.0,-33280.0,1.56,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.440734,11211.0,-33280.0,1.56,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4451828,11223.0,-33280.0,1.56,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.460586,11233.0,-33280.0,1.56,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4655397,11243.0,-33280.0,1.56,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4789371,11253.0,-33280.0,1.56,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.493457,11264.0,-33280.0,1.46,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.4975972,11275.0,-33280.0,1.46,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5092552,11285.0,-33280.0,1.46,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5092552,11295.0,-33280.0,1.46,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5318892,11305.0,-33280.0,1.46,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5451446,11317.0,-33280.0,1.46,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5504615,11327.0,-33280.0,1.37,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5614364,11337.0,-33280.0,1.37,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5761442,11347.0,-33280.0,1.37,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5836535,11358.0,-33280.0,1.37,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.5951185,11369.0,-33280.0,1.37,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6084776,11379.0,-33280.0,1.37,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.615638,11389.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6281924,11400.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6364303,11410.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6483839,11421.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6584282,11431.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6709936,11442.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6815896,11452.0,-33280.0,1.27,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.6836712,11463.0,-33280.0,1.17,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.694261,11473.0,-33280.0,1.17,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.711094,11484.0,-33280.0,1.17,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.7226446,11494.0,-33280.0,1.17,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.731593,11504.0,-33280.0,1.17,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.7442138,11515.0,-33280.0,1.17,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.748449,11526.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.7650304,11536.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.7761834,11546.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.781195,11557.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.796855,11568.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.798009,11578.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.813203,11588.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.825175,11598.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8335836,11610.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8443286,11620.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8584397,11630.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8651423,11640.0,-33280.0,1.07,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8788352,11651.0,-33280.0,0.98,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8788352,11662.0,-33280.0,0.98,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.8974154,11672.0,-33280.0,0.98,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9100745,11682.0,-33280.0,0.98,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9100745,11693.0,-33280.0,0.98,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9311447,11703.0,-33280.0,0.98,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9414923,11714.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.943349,11724.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.964188,11735.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9750562,11745.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9800558,11756.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365576.9940088,11766.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.00175,11777.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.0141604,11787.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.026263,11797.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.0340433,11808.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.046973,11819.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.0487838,11829.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
1751365577.0683103,11839.0,-33280.0,0.88,426.6666666666667,44.680428851054835,0.0,0.0
