system_time,time,pos,curr,dt,velocity,Filtered Velocity,
1751558203,22851,-171652,905.18,11,-11.09090909,-11.37469113,
1751558203,22861,-171774,889.84,10,-12.2,-11.44967145,
1751558203,22873,-171896,889.84,12,-10.16666667,-11.46863539,
1751558203,22883,-172019,889.84,10,-12.3,-11.3990985,
1751558203,22894,-172142,889.84,11,-11.18181818,-11.39762638,
1751558203,22904,-172264,889.84,10,-12.2,-11.49094124,
1751558203,22916,-172388,889.84,12,-10.33333333,-11.52394772,
1751558203,22926,-172511,875,10,-12.3,-11.46821102,
1751558203,22937,-172634,875,11,-11.18181818,-11.46406095,
1751558203,22947,-172757,875,10,-12.3,-11.54408349,
1751558203,22959,-172881,875,12,-10.33333333,-11.57093201,
1751558203,22969,-173004,875,10,-12.3,-11.50627896,
1751558203,22980,-173128,875,11,-11.27272727,-11.4940897,
1751558203,22990,-173252,858.2,10,-12.4,-11.58288942,
1751558203,23002,-173376,858.2,12,-10.33333333,-11.62320958,
1751558203,23012,-173500,858.2,10,-12.4,-11.56318319,
1751558203,23023,-173623,858.2,11,-11.18181818,-11.54406157,
1751558203,23034,-173747,858.2,11,-11.27272727,-11.52609456,
1751558203,23045,-173871,858.2,11,-11.27272727,-11.43736361,
1751558203,23056,-173995,850.88,11,-11.27272727,-11.3537146,
1751558203,23066,-174119,850.88,10,-12.4,-11.38001011,
1751558203,23077,-174244,850.88,11,-11.36363636,-11.53174253,
1751558203,23088,-174368,850.88,11,-11.27272727,-11.61148079,
1751558203,23099,-174492,850.88,11,-11.27272727,-11.54939299,
1751558203,23109,-174616,850.88,10,-12.4,-11.52637337,
1751558203,23120,-174741,840.72,11,-11.36363636,-11.61547341,
1751558203,23131,-174865,840.72,11,-11.27272727,-11.64583987,
1751558203,23142,-174989,840.72,11,-11.27272727,-11.55418007,
1751558203,23152,-175114,840.72,10,-12.5,-11.52549657,
1751558203,23163,-175238,840.72,11,-11.27272727,-11.62068263,
1751558203,23174,-175362,840.72,11,-11.27272727,-11.6458633,
1751558203,23185,-175487,841.21,11,-11.36363636,-11.55215643,
1751558203,23195,-175611,841.21,10,-12.4,-11.52930677,
1751558203,23206,-175736,841.21,11,-11.36363636,-11.62431996,
1751558203,23217,-175860,841.21,11,-11.27272727,-11.65439971,
1751558203,23228,-175984,841.21,11,-11.27272727,-11.5600988,
1751558203,23239,-176108,841.21,11,-11.27272727,-11.43800622,
1751558203,23249,-176232,844.82,10,-12.4,-11.42428043,
1751558203,23261,-176356,844.82,12,-10.33333333,-11.47111437,
1751558203,23271,-176480,844.82,10,-12.4,-11.45857492,
1751558203,23282,-176605,844.82,11,-11.36363636,-11.50245875,
1751558203,23292,-176730,844.82,10,-12.5,-11.63903966,
1751558203,23304,-176854,844.82,12,-10.33333333,-11.70305305,
1751558203,23314,-176978,837.01,10,-12.4,-11.63614845,
1751558203,23325,-177103,837.01,11,-11.36363636,-11.60619458,
1751558203,23335,-177227,837.01,10,-12.4,-11.67570256,
1751558203,23347,-177352,837.01,12,-10.41666667,-11.693885,
1751558203,23357,-177476,837.01,10,-12.4,-11.61658068,
1751558203,23368,-177600,837.01,11,-11.27272727,-11.5877558,
1751558203,23378,-177724,838.38,10,-12.4,-11.64972873,
1751558203,23390,-177849,838.38,12,-10.41666667,-11.66590598,
1751558204,23400,-177973,838.38,10,-12.4,-11.59607695,
1751558204,23411,-178098,838.38,11,-11.36363636,-11.58296184,
1751558204,23421,-178223,838.38,10,-12.5,-11.67334061,
1751558204,23433,-178348,838.38,12,-10.41666667,-11.71519948,
1751558204,23443,-178474,830.57,10,-12.6,-11.66306604,
1751558204,23454,-178600,830.57,11,-11.45454545,-11.67337471,
1751558204,23465,-178726,830.57,11,-11.45454545,-11.69726046,
1751558204,23476,-178852,830.57,11,-11.45454545,-11.63485208,
1751558204,23487,-178979,830.57,11,-11.54545455,-11.56364101,
1751558204,23497,-179105,830.57,10,-12.6,-11.60129358,
1751558204,23508,-179232,803.13,11,-11.54545455,-11.75523312,
1751558204,23519,-179358,803.13,11,-11.45454545,-11.82487163,
1751558204,23530,-179486,803.13,11,-11.63636364,-11.76290851,
1751558204,23540,-179613,803.13,10,-12.7,-11.76615113,
1751558204,23552,-179740,803.13,12,-10.58333333,-11.80829718,
1751558204,23562,-179867,803.13,10,-12.7,-11.77554378,
1751558204,23573,-179994,786.91,11,-11.54545455,-11.7940416,
1751558204,23583,-180121,786.91,10,-12.7,-11.89828148,
1751558204,23595,-180248,786.91,12,-10.58333333,-11.93442079,
1751558204,23605,-180376,786.91,10,-12.8,-11.86943516,
1751558204,23616,-180503,786.91,11,-11.54545455,-11.86228779,
1751558204,23626,-180630,786.91,10,-12.7,-11.94366473,
1751558204,23638,-180758,781.54,12,-10.66666667,-11.96355801,
1751558204,23649,-180886,781.54,11,-11.63636364,-11.80995852,
1751558204,23659,-181014,781.54,10,-12.8,-11.71246035,
1751558204,23670,-181142,781.54,11,-11.63636364,-11.82335636,
1751558204,23681,-181270,781.54,11,-11.63636364,-11.89755847,
1751558204,23692,-181399,781.54,11,-11.72727273,-11.85619756,
1751558204,23702,-181528,761.13,10,-12.9,-11.88160943,
1751558204,23713,-181657,761.13,11,-11.72727273,-12.01909137,
1751558204,23724,-181786,761.13,11,-11.72727273,-12.07346058,
1751558204,23735,-181916,761.13,11,-11.81818182,-11.99919192,
1751558204,23745,-182045,761.13,10,-12.9,-11.98955948,
1751558204,23756,-182175,761.13,11,-11.81818182,-12.09479489,
1751558204,23767,-182305,736.43,11,-11.81818182,-12.13425562,
1751558204,23778,-182435,736.43,11,-11.81818182,-12.05630297,
1751558204,23788,-182565,736.43,10,-13,-12.04244904,
1751558204,23799,-182696,736.43,11,-11.90909091,-12.15188242,
1751558204,23810,-182826,736.43,11,-11.81818182,-12.19694218,
1751558204,23821,-182956,736.43,11,-11.81818182,-12.10938924,
1751558204,23832,-183087,719.34,11,-11.90909091,-11.99552565,
1751558204,23842,-183217,719.34,10,-13,-11.99892125,
1751558204,23854,-183349,719.34,12,-11,-12.06758302,
1751558204,23864,-183480,719.34,10,-13.1,-12.08189725,
1751558204,23875,-183611,719.34,11,-11.90909091,-12.14511389,
1751558204,23885,-183742,719.34,10,-13.1,-12.27602421,
1751558204,23897,-183873,706.05,12,-10.91666667,-12.3216183,
1751558204,23907,-184004,706.05,10,-13.1,-12.24690041,
1751558204,23918,-184134,706.05,11,-11.81818182,-12.21348788,
1751558204,23928,-184266,706.05,10,-13.2,-12.28014624,
1751558204,23940,-184397,706.05,12,-10.91666667,-12.30730072,
1751558204,23950,-184528,706.05,10,-13.1,-12.23694148,
1751558204,23961,-184658,702.73,11,-11.81818182,-12.20818526,
1751558204,23971,-184790,702.73,10,-13.2,-12.27824169,
1751558204,23983,-184920,702.73,12,-10.83333333,-12.30114222,
1751558204,23994,-185050,702.73,11,-11.81818182,-12.12397235,
1751558204,24004,-185180,702.73,10,-13,-11.97837666,
1751558204,24015,-185310,702.73,11,-11.81818182,-12.04819384,
1751558204,24026,-185439,720.31,11,-11.72727273,-12.08815651,
1751558204,24037,-185568,720.31,11,-11.72727273,-12.00387944,
1751558204,24047,-185696,720.31,10,-12.8,-11.96811558,
1751558204,24058,-185824,720.31,11,-11.63636364,-12.03449833,
1751558204,24069,-185952,720.31,11,-11.63636364,-12.02882347,
1751558204,24080,-186079,720.31,11,-11.54545455,-11.90384097,
1751558204,24090,-186206,764.06,10,-12.7,-11.84066392,
1751558204,24101,-186333,764.06,11,-11.54545455,-11.89900126,
1751558204,24112,-186459,764.06,11,-11.45454545,-11.89594812,
1751558204,24123,-186585,764.06,11,-11.45454545,-11.77096806,
1751558204,24133,-186712,764.06,10,-12.7,-11.72018772,
1751558204,24144,-186837,764.06,11,-11.36363636,-11.79884893,
1751558204,24155,-186962,799.12,11,-11.36363636,-11.79980975,
1751558204,24166,-187088,799.12,11,-11.45454545,-11.67795431,
1751558204,24176,-187213,799.12,10,-12.5,-11.63439597,
1751558204,24187,-187338,799.12,11,-11.36363636,-11.71170269,
1751558204,24199,-187462,799.12,12,-10.33333333,-11.64702546,
1751558204,24209,-187586,799.12,10,-12.4,-11.46213245,
1751558204,24220,-187710,835.45,11,-11.27272727,-11.43044715,
1751558204,24230,-187833,835.45,10,-12.3,-11.53037502,
1751558204,24242,-187956,835.45,12,-10.25,-11.56966296,
1751558204,24252,-188079,835.45,10,-12.3,-11.49797188,
1751558204,24263,-188201,835.45,11,-11.09090909,-11.46588866,
1751558204,24273,-188324,835.45,10,-12.3,-11.52095673,
1751558204,24285,-188446,872.75,12,-10.16666667,-11.52579946,
1751558204,24295,-188568,872.75,10,-12.2,-11.43382259,
1751558204,24306,-188689,872.75,11,-11,-11.38507245,
1751558204,24316,-188810,872.75,10,-12.1,-11.42187681,
1751558204,24328,-188930,872.75,12,-10,-11.40024426,
1751558204,24338,-189051,872.75,10,-12.1,-11.28817165,
1751558204,24349,-189171,909.77,11,-10.90909091,-11.24074918,
1751558204,24359,-189291,909.77,10,-12,-11.29251116,
1751558204,24371,-189411,909.77,12,-10,-11.2934931,
1751558204,24381,-189531,909.77,10,-12,-11.20708034,
1751558204,24392,-189650,909.77,11,-10.81818182,-11.17222393,
1751558205,24402,-189770,909.77,10,-12,-11.22836037,
1751558205,24414,-189888,941.99,12,-9.833333333,-11.23099209,
1751558205,24424,-190007,941.99,10,-11.9,-11.13169196,
1751558205,24435,-190126,941.99,11,-10.81818182,-11.08695833,
1751558205,24446,-190245,941.99,11,-10.81818182,-11.06974442,
1751558205,24457,-190364,941.99,11,-10.81818182,-10.98856007,
1751558205,24468,-190484,941.99,11,-10.90909091,-10.91290126,
1751558205,24478,-190604,953.13,10,-12,-10.95574177,
1751558205,24489,-190723,953.13,11,-10.81818182,-11.11310003,
1751558205,24500,-190842,953.13,11,-10.81818182,-11.17505362,
1751558205,24511,-190962,953.13,11,-10.90909091,-11.10062211,
1751558205,24521,-191082,953.13,10,-12,-11.08849834,
1751558205,24532,-191202,941.8,11,-10.90909091,-11.19173352,
1751558205,24543,-191322,941.8,11,-10.90909091,-11.22930676,
1751558205,24554,-191442,941.8,11,-10.90909091,-11.1493972,
1751558205,24564,-191561,941.8,10,-11.9,-11.12004035,
1751558205,24576,-191681,941.8,12,-10,-11.12528403,
1751558205,24586,-191800,941.8,10,-11.9,-11.0754638,
1751558205,24597,-191920,946.68,11,-10.90909091,-11.08582355,
1751558205,24607,-192039,946.68,10,-11.9,-11.18392603,
1751558205,24619,-192158,946.68,12,-9.916666667,-11.21429023,
1751558205,24629,-192278,946.68,10,-12,-11.14314024,
1751558205,24640,-192397,946.68,11,-10.81818182,-11.127021,
1751558205,24650,-192516,946.68,10,-11.9,-11.19649643,
1751558205,24662,-192636,953.71,12,-10,-11.21132615,
1751558205,24672,-192756,953.71,10,-12,-11.14724691,
1751558205,24683,-192875,953.71,11,-10.81818182,-11.13884972,
1751558205,24694,-192995,953.71,11,-10.90909091,-11.1347005,
1751558205,24705,-193115,953.71,11,-10.90909091,-11.05960804,
1751558205,24716,-193236,953.71,11,-11,-10.9922113,
1751558205,24726,-193356,939.84,10,-12,-11.03501457,
1751558205,24737,-193476,939.84,11,-10.90909091,-11.18236883,
1751558205,24748,-193597,939.84,11,-11,-11.24677773,
1751558205,24759,-193717,939.84,11,-10.90909091,-11.18569064,
1751558205,24769,-193838,939.84,10,-12.1,-11.17449947,
1751558205,24780,-193958,939.84,11,-10.90909091,-11.26746739,
1751558205,24791,-194080,925.98,11,-11.09090909,-11.29944133,
1751558205,24802,-194200,925.98,11,-10.90909091,-11.22346421,
1751558205,24812,-194321,925.98,10,-12.1,-11.2019707,
1751558205,24823,-194442,925.98,11,-11,-11.28948413,
1751558205,24834,-194564,925.98,11,-11.09090909,-11.32623458,
1751558205,24845,-194685,925.98,11,-11,-11.25764813,
1751558205,24855,-194806,915.72,10,-12.1,-11.24239073,
1751558205,24866,-194928,915.72,11,-11.09090909,-11.33384409,
1751558205,24877,-195049,915.72,11,-11,-11.36575469,
1751558205,24888,-195171,915.72,11,-11.09090909,-11.28359113,
1751558205,24898,-195292,915.72,10,-12.1,-11.2620423,
1751558205,24909,-195414,915.72,11,-11.09090909,-11.3519288,
1751558205,24921,-195535,912.7,12,-10.08333333,-11.31019462,
1751558205,24931,-195657,912.7,10,-12.2,-11.16199119,
1751558205,24942,-195778,912.7,11,-11,-11.16525847,
1751558205,24952,-195900,912.7,10,-12.2,-11.29483746,
1751558205,24964,-196022,912.7,12,-10.16666667,-11.37430165,
1751558205,24974,-196144,912.7,10,-12.2,-11.34904552,
1751558205,24985,-196266,903.42,11,-11.09090909,-11.35829732,
1751558205,24995,-196389,903.42,10,-12.3,-11.45402225,
1751558205,25007,-196512,903.42,12,-10.25,-11.50078357,
1751558205,25017,-196634,903.42,10,-12.2,-11.4449935,
1751558205,25028,-196757,903.42,11,-11.18181818,-11.42675885,
1751558205,25038,-196880,903.42,10,-12.3,-11.5048743,
1751558205,25050,-197003,881.93,12,-10.25,-11.53640044,
1751558205,25060,-197126,881.93,10,-12.3,-11.47148054,
1751558205,25071,-197250,881.93,11,-11.27272727,-11.46331137,
1751558205,25081,-197374,881.93,10,-12.4,-11.56278363,
1751558205,25093,-197498,881.93,12,-10.33333333,-11.61324112,
1751558205,25103,-197622,881.93,10,-12.4,-11.56014724,
1751558205,25114,-197746,861.23,11,-11.27272727,-11.5513624,
1751558205,25125,-197870,861.23,11,-11.27272727,-11.54873099,
1751558205,25136,-197995,861.23,11,-11.36363636,-11.47277255,
1751558205,25147,-198119,861.23,11,-11.27272727,-11.39711509,
1751558205,25157,-198244,861.23,10,-12.5,-11.42783208,
1751558205,25168,-198368,861.23,11,-11.27272727,-11.57523405,
1751558205,25179,-198493,845.9,11,-11.36363636,-11.64109385,
1751558205,25190,-198618,845.9,11,-11.36363636,-11.57822477,
1751558205,25200,-198743,845.9,10,-12.5,-11.57390392,
1751558205,25211,-198868,845.9,11,-11.36363636,-11.67780187,
1751558205,25222,-198993,845.9,11,-11.36363636,-11.70967675,
1751558205,25233,-199118,845.9,11,-11.36363636,-11.61989306,
1751558205,25243,-199244,835.35,10,-12.6,-11.60006017,
1751558205,25254,-199369,835.35,11,-11.36363636,-11.70489776,
1751558205,25265,-199494,835.35,11,-11.36363636,-11.73652299,
1751558205,25276,-199620,835.35,11,-11.45454545,-11.64542424,
1751558205,25286,-199746,835.35,10,-12.6,-11.6309583,
1751558205,25297,-199872,835.35,11,-11.45454545,-11.74220638,
1751558205,25308,-199997,820.61,11,-11.36363636,-11.77875917,
1751558205,25319,-200123,820.61,11,-11.45454545,-11.68383639,
1751558205,25329,-200249,820.61,10,-12.6,-11.65652025,
1751558205,25340,-200375,820.61,11,-11.45454545,-11.75516269,
1751558205,25352,-200501,820.61,12,-10.5,-11.71915848,
1751558205,25362,-200627,820.61,10,-12.6,-11.57033386,
1751558205,25373,-200754,815.23,11,-11.54545455,-11.58285962,
1751558205,25383,-200880,815.23,10,-12.6,-11.73235886,
1751558205,25395,-201006,815.23,12,-10.5,-11.81439088,
1751558205,25405,-201133,815.23,10,-12.7,-11.77583847,
1751558206,25416,-201260,815.23,11,-11.54545455,-11.78581452,
1751558206,25426,-201387,815.23,10,-12.7,-11.88913189,
1751558206,25438,-201514,803.22,12,-10.58333333,-11.92761079,
1751558206,25448,-201641,803.22,10,-12.7,-11.85817304,
1751558206,25459,-201768,803.22,11,-11.54545455,-11.83783266,
1751558206,25469,-201895,803.22,10,-12.7,-11.91385865,
1751558206,25481,-202022,803.22,12,-10.58333333,-11.9342973,
1751558206,25491,-202150,803.22,10,-12.8,-11.86317134,
1751558206,25502,-202278,788.77,11,-11.63636364,-11.86217118,
1751558206,25513,-202406,788.77,11,-11.63636364,-11.88088748,
1751558206,25524,-202534,788.77,11,-11.63636364,-11.81590929,
1751558206,25535,-202662,788.77,11,-11.63636364,-11.73719746,
1751558206,25545,-202791,788.77,10,-12.9,-11.7696387,
1751558206,25556,-202920,788.77,11,-11.72727273,-11.93624613,
1751558206,25567,-203048,770.02,11,-11.63636364,-12.01983087,
1751558206,25578,-203177,770.02,11,-11.72727273,-11.95275832,
1751558206,25588,-203306,770.02,10,-12.9,-11.93953381,
1751558206,25600,-203434,770.02,12,-10.66666667,-11.96639154,
1751558206,25610,-203563,770.02,10,-12.9,-11.9227699,
1751558206,25621,-203692,770.02,11,-11.72727273,-11.94262065,
1751558206,25631,-203821,760.06,10,-12.9,-12.05989391,
1751558206,25643,-203949,760.06,12,-10.66666667,-12.10254001,
1751558206,25653,-204078,760.06,10,-12.9,-12.0249155,
1751558206,25664,-204207,760.06,11,-11.72727273,-12.00121843,
1751558206,25674,-204336,760.06,10,-12.9,-12.08405152,
1751558206,25686,-204465,760.06,12,-10.75,-12.11216641,
1751558206,25697,-204594,758.69,11,-11.72727273,-11.95169431,
1751558206,25707,-204722,758.69,10,-12.8,-11.82920667,
1751558206,25718,-204851,758.69,11,-11.72727273,-11.90921367,
1751558206,25729,-204980,758.69,11,-11.72727273,-11.96604224,
1751558206,25740,-205108,758.69,11,-11.63636364,-11.91104382,
1751558206,25750,-205238,758.69,10,-13,-11.91556187,
1751558206,25761,-205367,757.03,11,-11.72727273,-12.04285072,
1751558206,25772,-205496,757.03,11,-11.72727273,-12.09357607,
1751558206,25783,-205626,757.03,11,-11.81818182,-12.01193236,
1751558206,25793,-205755,757.03,10,-12.9,-11.99563536,
1751558206,25804,-205885,757.03,11,-11.81818182,-12.09645423,
1751558206,25815,-206015,757.03,11,-11.81818182,-12.13368733,
1751558206,25826,-206145,739.36,11,-11.81818182,-12.05502616,
1751558206,25836,-206276,739.36,10,-13.1,-12.04865463,
1751558206,25847,-206407,739.36,11,-11.90909091,-12.17396671,
1751558206,25858,-206538,739.36,11,-11.90909091,-12.232847,
1751558206,25869,-206669,739.36,11,-11.90909091,-12.16026417,
1751558206,25879,-206801,739.36,10,-13.2,-12.15272195,
1751558206,25890,-206933,710.16,11,-12,-12.27502856,
1751558206,25901,-207065,710.16,11,-12,-12.33039801,
1751558206,25912,-207197,710.16,11,-12,-12.25447125,
1751558206,25923,-207329,710.16,11,-12,-12.14931773,
1751558206,25933,-207461,710.16,10,-13.2,-12.1523333,
1751558206,25945,-207593,710.16,12,-11,-12.21178097,
1751558206,25955,-207726,683.4,10,-13.3,-12.20941454,
1751558206,25966,-207858,683.4,11,-12,-12.26465278,
1751558206,25976,-207991,683.4,10,-13.3,-12.40007757,
1751558206,25988,-208123,683.4,12,-11,-12.45320812,
1751558206,25998,-208255,683.4,10,-13.2,-12.37704613,
1751558206,26009,-208386,683.4,11,-11.90909091,-12.3322584,
1751558206,26019,-208516,688.28,10,-13,-12.36540184,
1751558206,26031,-208646,688.28,12,-10.83333333,-12.32521266,
1751558206,26041,-208776,688.28,10,-13,-12.18861044,
1751558206,26052,-208906,688.28,11,-11.81818182,-12.12714778,
1751558206,26062,-209035,688.28,10,-12.9,-12.1787372,
1751558206,26074,-209165,688.28,12,-10.83333333,-12.17945927,
1751558206,26084,-209294,734.57,10,-12.9,-12.08723512,
1751558206,26095,-209424,734.57,11,-11.81818182,-12.05840646,
1751558206,26106,-209553,734.57,11,-11.72727273,-12.04916037,
1751558206,26117,-209682,734.57,11,-11.72727273,-11.95704237,
1751558206,26128,-209812,734.57,11,-11.81818182,-11.85953062,
1751558206,26138,-209942,734.57,10,-13,-11.88938988,
1751558206,26149,-210072,742.29,11,-11.81818182,-12.05451681,
1751558206,26160,-210201,742.29,11,-11.72727273,-12.13010767,
1751558206,26171,-210332,742.29,11,-11.90909091,-12.06088143,
1751558206,26181,-210462,742.29,10,-13,-12.05582095,
1751558206,26192,-210592,742.29,11,-11.81818182,-12.16476409,
1751558206,26203,-210722,742.29,11,-11.81818182,-12.19240068,
1751558206,26214,-210852,733.11,11,-11.81818182,-12.09262198,
1751558206,26224,-210983,733.11,10,-13.1,-12.06683793,
1751558206,26235,-211113,733.11,11,-11.81818182,-12.1724294,
1751558206,26246,-211244,733.11,11,-11.90909091,-12.21058003,
1751558206,26257,-211375,733.11,11,-11.90909091,-12.12970621,
1751558206,26268,-211506,723.63,11,-11.90909091,-12.03260741,
1751558206,26278,-211637,723.63,10,-13.1,-12.04574234,
1751558206,26290,-211767,723.63,12,-10.83333333,-12.10686744,
1751558206,26300,-211898,723.63,10,-13.1,-12.0893839,
1751558206,26311,-212029,723.63,11,-11.90909091,-12.12557298,
1751558206,26321,-212160,723.63,10,-13.1,-12.25162218,
1751558206,26333,-212291,715.92,12,-10.91666667,-12.30251149,
1751558206,26343,-212422,715.92,10,-13.1,-12.23552037,
1751558206,26354,-212553,715.92,11,-11.90909091,-12.21522168,
1751558206,26364,-212684,715.92,10,-13.1,-12.29256849,
1751558206,26376,-212814,715.92,12,-10.83333333,-12.30605015,
1751558206,26386,-212945,715.92,10,-13.1,-12.2109906,
1751558206,26397,-213075,720.51,11,-11.81818182,-12.17402881,
1751558207,26407,-213205,720.51,10,-13,-12.23617787,
1751558207,26419,-213335,720.51,12,-10.83333333,-12.23885596,
1751558207,26430,-213464,720.51,11,-11.72727273,-12.05064714,
1751558207,26440,-213593,720.51,10,-12.9,-11.90155724,
1751558207,26451,-213722,720.51,11,-11.72727273,-11.96449645,
1751558207,26462,-213851,749.51,11,-11.72727273,-12.00566551,
1751558207,26473,-213979,749.51,11,-11.63636364,-11.93280295,
1751558207,26483,-214107,749.51,10,-12.8,-11.90909809,
1751558207,26494,-214235,749.51,11,-11.63636364,-11.99094424,
1751558207,26505,-214362,749.51,11,-11.54545455,-11.99750468,
1751558207,26516,-214491,749.51,11,-11.72727273,-11.8865863,
1751558207,26526,-214618,778.52,10,-12.7,-11.85417691,
1751558207,26537,-214746,778.52,11,-11.63636364,-11.9407654,
1751558207,26548,-214872,778.52,11,-11.45454545,-11.94991613,
1751558207,26559,-214999,778.52,11,-11.54545455,-11.82722211,
1751558207,26569,-215125,778.52,10,-12.6,-11.76676683,
1751558207,26580,-215252,778.52,11,-11.54545455,-11.83323393,
1751558207,26591,-215377,806.93,11,-11.36363636,-11.83870808,
1751558207,26602,-215502,806.93,11,-11.36363636,-11.71385155,
1751558207,26613,-215628,806.93,11,-11.45454545,-11.56788777,
1751558207,26624,-215753,806.93,11,-11.36363636,-11.46344624,
1751558207,26635,-215877,806.93,11,-11.27272727,-11.39276342,
1751558207,26645,-216001,806.93,10,-12.4,-11.41933883,
1751558207,26656,-216125,845.7,11,-11.27272727,-11.55285212,
1751558207,26667,-216249,845.7,11,-11.27272727,-11.60576219,
1751558207,26678,-216372,845.7,11,-11.18181818,-11.52138357,
1751558207,26688,-216495,845.7,10,-12.3,-11.4770582,
1751558207,26699,-216618,845.7,11,-11.18181818,-11.53743638,
1751558207,26710,-216740,845.7,11,-11.09090909,-11.53189282,
1751558207,26721,-216862,881.25,11,-11.09090909,-11.40606038,
1751558207,26731,-216984,881.25,10,-12.2,-11.34525476,
1751558207,26742,-217106,881.25,11,-11.09090909,-11.40988678,
1751558207,26753,-217227,881.25,11,-11,-11.41616886,
1751558207,26764,-217349,881.25,11,-11.09090909,-11.30903195,
1751558207,26774,-217470,881.25,10,-12.1,-11.27014391,
1751558207,26785,-217591,912.5,11,-11,-11.34410328,
1751558207,26796,-217712,912.5,11,-11,-11.35267585,
1751558207,26807,-217832,912.5,11,-10.90909091,-11.2450558,
1751558207,26817,-217952,912.5,10,-12,-11.1906394,
1751558207,26828,-218072,912.5,11,-10.90909091,-11.24706684,
1751558207,26839,-218192,912.5,11,-10.90909091,-11.24988164,
1751558207,26850,-218311,944.43,11,-10.81818182,-11.14350783,
1751558207,26861,-218431,944.43,11,-10.90909091,-11.01888504,
1751558207,26871,-218551,944.43,10,-12,-11.01115821,
1751558207,26883,-218670,944.43,12,-9.916666667,-11.06568653,
1751558207,26893,-218789,944.43,10,-11.9,-11.04793602,
1751558207,26904,-218908,944.43,11,-10.81818182,-11.06617714,
1751558207,26914,-219027,956.25,10,-11.9,-11.15975773,
1751558207,26926,-219146,956.25,12,-9.916666667,-11.18876884,
1751558207,26936,-219266,956.25,10,-12,-11.12462478,
1751558207,26947,-219386,956.25,11,-10.90909091,-11.12344339,
1751558207,26957,-219505,956.25,10,-11.9,-11.21327769,
1751558207,26969,-219625,956.25,12,-10,-11.23787284,
1751558207,26979,-219744,953.22,10,-11.9,-11.16241032,
1751558207,26990,-219864,953.22,11,-10.90909091,-11.13700075,
1751558207,27000,-219984,953.22,10,-12,-11.213299,
1751558207,27012,-220104,953.22,12,-10,-11.24733064,
1751558207,27022,-220225,953.22,10,-12.1,-11.19493898,
1751558207,27033,-220345,953.22,11,-10.90909091,-11.19853372,
1751558207,27043,-220465,941.5,10,-12,-11.28283557,
1751558207,27055,-220585,941.5,12,-10,-11.29947689,
1751558207,27065,-220706,941.5,10,-12.1,-11.22484126,
1751558207,27076,-220827,941.5,11,-11,-11.2175655,
1751558207,27086,-220948,941.5,10,-12.1,-11.31277882,
1751558207,27098,-221069,941.5,12,-10.08333333,-11.35250254,
1751558207,27108,-221190,929.1,10,-12.1,-11.29097624,
1751558207,27119,-221310,929.1,11,-10.90909091,-11.26876414,
1751558207,27130,-221432,929.1,11,-11.09090909,-11.25504208,
1751558207,27141,-221553,929.1,11,-11,-11.18091463,
1751558207,27152,-221674,929.1,11,-11,-11.10491813,
1751558207,27162,-221794,929.1,10,-12,-11.11776067,
1751558207,27173,-221916,924.71,11,-11.09090909,-11.24231282,
1751558207,27184,-222036,924.71,11,-10.90909091,-11.30018367,
1751558207,27195,-222158,924.71,11,-11.09090909,-11.23417539,
1751558207,27205,-222279,924.71,10,-12.1,-11.22686541,
1751558207,27216,-222400,924.71,11,-11,-11.32603109,
1751558207,27227,-222521,924.71,11,-11,-11.34985805,
1751558207,27238,-222642,921.39,11,-11,-11.25578425,
1751558207,27248,-222764,921.39,10,-12.2,-11.23172168,
1751558207,27259,-222885,921.39,11,-11,-11.33091759,
1751558207,27270,-223007,921.39,11,-11.09090909,-11.36740985,
1751558207,27281,-223129,921.39,11,-11.09090909,-11.29327261,
1751558207,27291,-223250,921.39,10,-12.1,-11.27873453,
1751558207,27302,-223372,910.74,11,-11.09090909,-11.36644874,
1751558207,27313,-223495,910.74,11,-11.18181818,-11.40068333,
1751558207,27324,-223617,910.74,11,-11.09090909,-11.33596809,
1751558207,27334,-223739,910.74,10,-12.2,-11.32662248,
1751558207,27345,-223862,910.74,11,-11.18181818,-11.42371552,
1751558207,27356,-223984,910.74,11,-11.09090909,-11.45882168,
1751558207,27367,-224107,897.85,11,-11.18181818,-11.377277,
1751558207,27378,-224230,897.85,11,-11.18181818,-11.28063929,
1751558207,27388,-224353,897.85,10,-12.3,-11.29588698,
1751558207,27400,-224476,897.85,12,-10.25,-11.36440889,
1751558208,27410,-224599,897.85,10,-12.3,-11.36484464,
1751558208,27421,-224723,897.85,11,-11.27272727,-11.41388409,
1751558208,27431,-224846,880.47,10,-12.3,-11.54307812,
1751558208,27443,-224969,880.47,12,-10.25,-11.59012754,
1751558208,27453,-225092,880.47,10,-12.3,-11.51544528,
1751558208,27464,-225216,880.47,11,-11.27272727,-11.49044964,
1751558208,27474,-225339,880.47,10,-12.3,-11.56790236,
1751558208,27486,-225463,880.47,12,-10.33333333,-11.59341723,
1751558208,27496,-225586,874.61,10,-12.3,-11.52159805,
1751558208,27507,-225710,874.61,11,-11.27272727,-11.50206477,
1751558208,27517,-225833,874.61,10,-12.3,-11.57823567,
1751558208,27529,-225957,874.61,12,-10.33333333,-11.60019411,
1751558208,27539,-226081,874.61,10,-12.4,-11.53235811,
1751558208,27550,-226204,874.61,11,-11.18181818,-11.51926892,
1751558208,27560,-226328,869.73,10,-12.4,-11.59423595,
